ID,Mission,Type,Subtype,Weight (g),Weight (kg),Pristine (%),,Mission,Sample weight (kg),Weight diff,Lunar module (LM),LM mass (kg),LM mass diff,Command Module (CM),CM mass (kg),CM mass diff
76243,Apollo17,Soil,2-4mm,1.23,0.00123,100,,,,,,,,,,
76244,Apollo17,Soil,4-10mm,1.53,0.00153,96.73,,,,,,,,,,
76245,Apollo17,Breccia,ImpactMelt,8.24,0.00824,100,,,,,,,,,,
76246,Apollo17,Breccia,ImpactMelt,6.5,0.0065,100,,,,,,,,,,
76250,Apollo17,Soil,Unsieved,4.63,0.00463,63.72,,,,,,,,,,
76255,Apollo17,Breccia,ImpactMelt,406.6,0.4066,88.95,,,,,,,,,,
76260,Apollo17,Soil,Unsieved,96.6,0.0966,93.67,,,,,,,,,,
76261,Apollo17,Soil,<1mm,170.7,0.1707,83.73,,,,,,,,,,
76262,Apollo17,Soil,1-2mm,8.55,0.00855,100,,,,,,,,,,
76263,Apollo17,Soil,2-4mm,6.57,0.00657,100,,,,,,,,,,
76264,Apollo17,Soil,4-10mm,8.76,0.00876,91.27,,,,,,,,,,
76265,Apollo17,Breccia,ImpactMelt,1.75,0.00175,100,,,,,,,,,,
76270,Apollo17,Soil,Unsieved,0.46,0.00046,67.39,,,,,,,,,,
76275,Apollo17,Breccia,ImpactMelt,55.93,0.05593,92.75,,,,,,,,,,
76280,Apollo17,Soil,Unsieved,153,0.153,98.66,,,,,,,,,,
76281,Apollo17,Soil,<1mm,251.8,0.2518,96.2,,,,,,,,,,
76282,Apollo17,Soil,1-2mm,14.27,0.01427,94.74,,,,,,,,,,
76283,Apollo17,Soil,2-4mm,12.71,0.01271,56.71,,,,,,,,,,
76284,Apollo17,Soil,4-10mm,10.69,0.01069,99.44,,,,,,,,,,
76285,Apollo17,Breccia,ImpactMelt,2.21,0.00221,100,,,,,,,,,,
76286,Apollo17,Breccia,ImpactMelt,1.7,0.0017,83.33,,,,,,,,,,
76290,Apollo17,Soil,Unsieved,9.65,0.00965,80.93,,,,,,,,,,
76295,Apollo17,Breccia,ImpactMelt,260.7,0.2607,91.59,,,,,,,,,,
76305,Apollo17,Breccia,ImpactMelt,4.01,0.00401,100,,,,,,,,,,
76306,Apollo17,Breccia,ImpactMelt,4.25,0.00425,100,,,,,,,,,,
76307,Apollo17,Breccia,ImpactMelt,2.49,0.00249,0,,,,,,,,,,
76310,Apollo17,Soil,Unsieved,25.39,0.02539,85.19,,,,,,,,,,
76315,Apollo17,Breccia,ImpactMelt,671.1,0.6711,91.21,,,,,,,,,,
76320,Apollo17,Soil,Unsieved,260.3,0.2603,99.96,,,,,,,,,,
76321,Apollo17,Soil,<1mm,502.7,0.5027,94.07,,,,,,,,,,
76322,Apollo17,Soil,1-2mm,23.1,0.0231,96.71,,,,,,,,,,
76323,Apollo17,Soil,2-4mm,15.84,0.01584,96.78,,,,,,,,,,
76324,Apollo17,Soil,4-10mm,11.8,0.0118,95.41,,,,,,,,,,
76330,Apollo17,Soil,Unsieved,306.1,0.3061,97.85,,,,,,,,,,
76335,Apollo17,Crustal,Cataclasite,502.89,0.50289,97.14,,,,,,,,,,
76500,Apollo17,Soil,Unsieved,345.2,0.3452,99.68,,,,,,,,,,
76501,Apollo17,Soil,<1mm,630.7,0.6307,87.25,,,,,,,,,,
76502,Apollo17,Soil,1-2mm,22.76,0.02276,90.64,,,,,,,,,,
76503,Apollo17,Soil,2-4mm,10.09,0.01009,29.73,,,,,,,,,,
76504,Apollo17,Soil,4-10mm,10.72,0.01072,81.07,,,,,,,,,,
76505,Apollo17,Breccia,ImpactMelt,4.69,0.00469,93.18,,,,,,,,,,
76506,Apollo17,Breccia,Regolith,2.81,0.00281,89.32,,,,,,,,,,
76530,Apollo17,Soil,Unsieved,70.27,0.07027,92.13,,,,,,,,,,
76535,Apollo17,Crustal,Troctolite,155.5,0.1555,47.89,,,,,,,,,,
76536,Apollo17,Crustal,Cataclasite,10.26,0.01026,93.16,,,,,,,,,,
76537,Apollo17,Basalt,Ilmenite,26.48,0.02648,97.13,,,,,,,,,,
76538,Apollo17,Basalt,Ilmenite,5.87,0.00587,92.16,,,,,,,,,,
76539,Apollo17,Basalt,Ilmenite,14.8,0.0148,93.7,,,,,,,,,,
76545,Apollo17,Breccia,Regolith,51.21,0.05121,98.57,,,,,,,,,,
76546,Apollo17,Breccia,Regolith,0,0,0,,,,,,,,,,
76547,Apollo17,Breccia,Regolith,0,0,0,,,,,,,,,,
76548,Apollo17,Breccia,Regolith,2.53,0.00253,87.85,,,,,,,,,,
76549,Apollo17,Breccia,Regolith,0,0,0,,,,,,,,,,
76555,Apollo17,Breccia,ImpactMelt,8.44,0.00844,96.38,,,,,,,,,,
76556,Apollo17,Breccia,ImpactMelt,7.4,0.0074,95.94,,,,,,,,,,
76557,Apollo17,Breccia,ImpactMelt,5.59,0.00559,94.81,,,,,,,,,,
76558,Apollo17,Breccia,ImpactMelt,0.68,0.00068,100,,,,,,,,,,
76559,Apollo17,Breccia,ImpactMelt,0.75,0.00075,86.61,,,,,,,,,,
76565,Apollo17,Breccia,Regolith,11.6,0.0116,87.01,,,,,,,,,,
76566,Apollo17,Breccia,Regolith,2.64,0.00264,100,,,,,,,,,,
76567,Apollo17,Breccia,Regolith,5.49,0.00549,96.54,,,,,,,,,,
76568,Apollo17,Basalt,Ilmenite,9.48,0.00948,92.27,,,,,,,,,,
76569,Apollo17,Breccia,ImpactMelt,4.21,0.00421,93.65,,,,,,,,,,
76575,Apollo17,Breccia,ImpactMelt,16.25,0.01625,89.16,,,,,,,,,,
76576,Apollo17,Breccia,ImpactMelt,5.33,0.00533,92.74,,,,,,,,,,
76577,Apollo17,Breccia,ImpactMelt,13.54,0.01354,98.15,,,,,,,,,,
77010,Apollo17,Soil,Unsieved,93.65,0.09365,86.97,,,,,,,,,,
77017,Apollo17,Crustal,Cataclasite,1730,1.73,93.14,,,,,,,,,,
77035,Apollo17,Breccia,ImpactMelt,5727,5.727,92.03,,,,,,,,,,
77070,Apollo17,Soil,Unsieved,9.28,0.00928,97.41,,,,,,,,,,
77075,Apollo17,Breccia,ImpactMelt,172.4,0.1724,89.28,,,,,,,,,,
77076,Apollo17,Breccia,ImpactMelt,13.97,0.01397,100,,,,,,,,,,
77077,Apollo17,Crustal,Cataclasite,0,0,90.64,,,,,,,,,,
77110,Apollo17,Soil,Unsieved,0.15,0.00015,0,,,,,,,,,,
77115,Apollo17,Breccia,ImpactMelt,115.9,0.1159,78.2,,,,,,,,,,
77130,Apollo17,Soil,Unsieved,1.42,0.00142,68.31,,,,,,,,,,
77135,Apollo17,Breccia,ImpactMelt,337.4,0.3374,82.44,,,,,,,,,,
77210,Apollo17,Soil,Unsieved,111.7,0.1117,95.43,,,,,,,,,,
77215,Apollo17,Crustal,Cataclasite,846.4,0.8464,93.03,,,,,,,,,,
77510,Apollo17,Soil,Unsieved,77.57,0.07757,85.73,,,,,,,,,,
77511,Apollo17,Soil,<1mm,118.1,0.1181,99.29,,,,,,,,,,
77512,Apollo17,Soil,1-2mm,2.45,0.00245,89.8,,,,,,,,,,
77513,Apollo17,Soil,2-4mm,1.19,0.00119,100,,,,,,,,,,
77514,Apollo17,Soil,4-10mm,1.24,0.00124,79.03,,,,,,,,,,
77515,Apollo17,Breccia,ImpactMelt,337.6,0.3376,99.19,,,,,,,,,,
77516,Apollo17,Basalt,Ilmenite,103.7,0.1037,88.85,,,,,,,,,,
77517,Apollo17,Breccia,Fragmental,45.6,0.0456,94.91,,,,,,,,,,
77518,Apollo17,Breccia,ImpactMelt,42.5,0.0425,98.54,,,,,,,,,,
77519,Apollo17,Breccia,ImpactMelt,27.4,0.0274,100,,,,,,,,,,
77525,Apollo17,Breccia,ImpactMelt,1.19,0.00119,100,,,,,,,,,,
77526,Apollo17,Breccia,ImpactMelt,1.07,0.00107,100,,,,,,,,,,
77530,Apollo17,Soil,Unsieved,82.76,0.08276,89.29,,,,,,,,,,
77531,Apollo17,Soil,<1mm,126.6,0.1266,97.72,,,,,,,,,,
77532,Apollo17,Soil,1-2mm,3.13,0.00313,100,,,,,,,,,,
77533,Apollo17,Soil,2-4mm,2.51,0.00251,100,,,,,,,,,,
77534,Apollo17,Soil,4-10mm,4.46,0.00446,97.31,,,,,,,,,,
77535,Apollo17,Basalt,Ilmenite,577.8,0.5778,99.2,,,,,,,,,,
77536,Apollo17,Basalt,Ilmenite,355.3,0.3553,99.43,,,,,,,,,,
77537,Apollo17,Breccia,ImpactMelt,71.7,0.0717,100,,,,,,,,,,
77538,Apollo17,Breccia,Fragmental,0,0,89.85,,,,,,,,,,
77539,Apollo17,Breccia,ImpactMelt,0,0,87.35,,,,,,,,,,
77545,Apollo17,Breccia,ImpactMelt,0,0,97.32,,,,,,,,,,
78120,Apollo17,Soil,Unsieved,75.78,0.07578,98.89,,,,,,,,,,
78121,Apollo17,Soil,<1mm,121.6,0.1216,94.95,,,,,,,,,,
78122,Apollo17,Soil,1-2mm,4.43,0.00443,88.71,,,,,,,,,,
78123,Apollo17,Soil,2-4mm,2.49,0.00249,100,,,,,,,,,,
78124,Apollo17,Soil,4-10mm,5.64,0.00564,69.34,,,,,,,,,,
78130,Apollo17,Soil,Unsieved,3.62,0.00362,51.1,,,,,,,,,,
78135,Apollo17,Basalt,Ilmenite,133.9,0.1339,95.84,,,,,,,,,,
78150,Apollo17,Soil,Unsieved,0.65,0.00065,0,,,,,,,,,,
78155,Apollo17,Crustal,Cataclasite,0,0,87.66,,,,,,,,,,
78220,Apollo17,Soil,Unsieved,108.3,0.1083,99.54,,,,,,,,,,
78221,Apollo17,Soil,<1mm,227.1,0.2271,92.67,,,,,,,,,,
78222,Apollo17,Soil,1-2mm,5.21,0.00521,82.34,,,,,,,,,,
78223,Apollo17,Soil,2-4mm,2.69,0.00269,81.45,,,,,,,,,,
78224,Apollo17,Soil,4-10mm,1.48,0.00148,89.19,,,,,,,,,,
78230,Apollo17,Soil,Unsieved,82.98,0.08298,84.25,,,,,,,,,,
78231,Apollo17,Soil,<1mm,122.7,0.1227,99.5,,,,,,,,,,
78232,Apollo17,Soil,1-2mm,2.68,0.00268,100,,,,,,,,,,
78233,Apollo17,Soil,2-4mm,1.42,0.00142,90.92,,,,,,,,,,
78234,Apollo17,Soil,4-10mm,0.72,0.00072,75.14,,,,,,,,,,
78235,Apollo17,Crustal,Norite,199,0.199,69.76,,,,,,,,,,
78236,Apollo17,Crustal,Norite,0,0,87.73,,,,,,,,,,
78237,Apollo17,Crustal,Norite,0,0,0,,,,,,,,,,
78238,Apollo17,Crustal,Norite,0,0,86.03,,,,,,,,,,
78250,Apollo17,Soil,Unsieved,50.57,0.05057,97.1,,,,,,,,,,
78255,Apollo17,Breccia,ImpactMelt,0,0,97.81,,,,,,,,,,
78256,Apollo17,Crustal,Pristine,0,0,0,,,,,,,,,,
78420,Apollo17,Soil,Unsieved,97.94,0.09794,96.49,,,,,,,,,,
78421,Apollo17,Soil,<1mm,186.2,0.1862,57.35,,,,,,,,,,
78422,Apollo17,Soil,1-2mm,4.16,0.00416,87.98,,,,,,,,,,
78423,Apollo17,Soil,2-4mm,2.41,0.00241,80.75,,,,,,,,,,
78424,Apollo17,Soil,4-10mm,1.91,0.00191,89.01,,,,,,,,,,
78440,Apollo17,Soil,Unsieved,81.38,0.08138,99.78,,,,,,,,,,
78441,Apollo17,Soil,<1mm,162.8,0.1628,90.34,,,,,,,,,,
78442,Apollo17,Soil,1-2mm,3.78,0.00378,85.19,,,,,,,,,,
78443,Apollo17,Soil,2-4mm,2.44,0.00244,76.93,,,,,,,,,,
78444,Apollo17,Soil,4-10mm,1.19,0.00119,87.39,,,,,,,,,,
78460,Apollo17,Soil,Unsieved,138.1,0.1381,99.93,,,,,,,,,,
78461,Apollo17,Soil,<1mm,264.5,0.2645,91.7,,,,,,,,,,
78462,Apollo17,Soil,1-2mm,5.33,0.00533,90.43,,,,,,,,,,
78463,Apollo17,Soil,2-4mm,2.79,0.00279,75.96,,,,,,,,,,
78464,Apollo17,Soil,4-10mm,1.3,0.0013,99,,,,,,,,,,
78465,Apollo17,Breccia,Regolith,0,0,100,,,,,,,,,,
78480,Apollo17,Soil,Unsieved,89.33,0.08933,96.16,,,,,,,,,,
78481,Apollo17,Soil,<1mm,173.9,0.1739,62.84,,,,,,,,,,
78482,Apollo17,Soil,1-2mm,2.69,0.00269,90.71,,,,,,,,,,
78483,Apollo17,Soil,2-4mm,1.21,0.00121,83.06,,,,,,,,,,
78484,Apollo17,Soil,4-10mm,0.32,0.00032,100,,,,,,,,,,
78500,Apollo17,Soil,Unsieved,391.1,0.3911,93.12,,,,,,,,,,
78501,Apollo17,Soil,<1mm,718.7,0.7187,85.8,,,,,,,,,,
78502,Apollo17,Soil,1-2mm,21.38,0.02138,81.72,,,,,,,,,,
78503,Apollo17,Soil,2-4mm,16.41,0.01641,57.28,,,,,,,,,,
78504,Apollo17,Soil,4-10mm,19.16,0.01916,87.62,,,,,,,,,,
78505,Apollo17,Basalt,Ilmenite,506.3,0.5063,93.25,,,,,,,,,,
78506,Apollo17,Basalt,Ilmenite,0,0,97.76,,,,,,,,,,
78507,Apollo17,Basalt,Ilmenite,0,0,97.3,,,,,,,,,,
78508,Apollo17,Breccia,Regolith,10.67,0.01067,100,,,,,,,,,,
78509,Apollo17,Basalt,Ilmenite,8.68,0.00868,93.09,,,,,,,,,,
78515,Apollo17,Breccia,Regolith,4.76,0.00476,92.23,,,,,,,,,,
78516,Apollo17,Breccia,Regolith,3.18,0.00318,89.4,,,,,,,,,,
78517,Apollo17,Crustal,Cataclasite,1.82,0.00182,82.97,,,,,,,,,,
78518,Apollo17,Breccia,Regolith,0.88,0.00088,100,,,,,,,,,,
78525,Apollo17,Breccia,ImpactMelt,5.11,0.00511,100,,,,,,,,,,
78526,Apollo17,Breccia,ImpactMelt,8.77,0.00877,63.66,,,,,,,,,,
78527,Apollo17,Crustal,Cataclasite,5.16,0.00516,82.05,,,,,,,,,,
78528,Apollo17,Basalt,Ilmenite,7,0.007,95.86,,,,,,,,,,
78530,Apollo17,Soil,Unsieved,88.92,0.08892,70.18,,,,,,,,,,
78535,Apollo17,Breccia,Regolith,0,0,98.2,,,,,,,,,,
78536,Apollo17,Breccia,Regolith,8.67,0.00867,100,,,,,,,,,,
78537,Apollo17,Breccia,Regolith,11.76,0.01176,94.9,,,,,,,,,,
78538,Apollo17,Breccia,Regolith,5.82,0.00582,100,,,,,,,,,,
78539,Apollo17,Breccia,Regolith,3.73,0.00373,100,,,,,,,,,,
78545,Apollo17,Breccia,Regolith,8.6,0.0086,100,,,,,,,,,,
78546,Apollo17,Breccia,Regolith,0,0,78.73,,,,,,,,,,
78547,Apollo17,Breccia,Regolith,0,0,96.22,,,,,,,,,,
78548,Apollo17,Breccia,Regolith,15.95,0.01595,91.29,,,,,,,,,,
78549,Apollo17,Breccia,Regolith,16.09,0.01609,95.34,,,,,,,,,,
78555,Apollo17,Breccia,Regolith,6.64,0.00664,86.66,,,,,,,,,,
78556,Apollo17,Breccia,Regolith,9.5,0.0095,100,,,,,,,,,,
78557,Apollo17,Breccia,Regolith,7.19,0.00719,100,,,,,,,,,,
78558,Apollo17,Breccia,Regolith,3.78,0.00378,100,,,,,,,,,,
78559,Apollo17,Breccia,Regolith,3.05,0.00305,100,,,,,,,,,,
78565,Apollo17,Breccia,Regolith,3.5,0.0035,100,,,,,,,,,,
78566,Apollo17,Breccia,Regolith,0.77,0.00077,100,,,,,,,,,,
78567,Apollo17,Breccia,Regolith,18.88,0.01888,95.07,,,,,,,,,,
78568,Apollo17,Breccia,Regolith,3.57,0.00357,92.44,,,,,,,,,,
78569,Apollo17,Basalt,Ilmenite,14.53,0.01453,95.73,,,,,,,,,,
78575,Apollo17,Basalt,Ilmenite,140,0.14,95.94,,,,,,,,,,
78576,Apollo17,Basalt,Ilmenite,11.64,0.01164,94.33,,,,,,,,,,
78577,Apollo17,Basalt,Ilmenite,8.84,0.00884,93.55,,,,,,,,,,
78578,Apollo17,Basalt,Ilmenite,17.13,0.01713,95.62,,,,,,,,,,
78579,Apollo17,Basalt,Ilmenite,6.07,0.00607,93.08,,,,,,,,,,
78585,Apollo17,Basalt,Ilmenite,0,0,91.89,,,,,,,,,,
78586,Apollo17,Basalt,Ilmenite,10.73,0.01073,82.24,,,,,,,,,,
78587,Apollo17,Basalt,Ilmenite,11.48,0.01148,95.82,,,,,,,,,,
78588,Apollo17,Basalt,Ilmenite,3.77,0.00377,93.37,,,,,,,,,,
78589,Apollo17,Basalt,Ilmenite,4.1,0.0041,94.63,,,,,,,,,,
78595,Apollo17,Basalt,Ilmenite,4.19,0.00419,93.34,,,,,,,,,,
78596,Apollo17,Basalt,Ilmenite,7.55,0.00755,93.11,,,,,,,,,,
78597,Apollo17,Basalt,Ilmenite,319.1,0.3191,99.55,,,,,,,,,,
78598,Apollo17,Basalt,Ilmenite,224.1,0.2241,96.72,,,,,,,,,,
78599,Apollo17,Basalt,Ilmenite,198.6,0.1986,99.56,,,,,,,,,,
79001,Apollo17,Core,Unsieved,743.4,0.7434,78.28,,,,,,,,,,
79002,Apollo17,Core,Unsieved,409.4,0.4094,75.19,,,,,,,,,,
79010,Apollo17,Soil,Unsieved,87.05,0.08705,100,,,,,,,,,,
79035,Apollo17,Breccia,Regolith,2806,2.806,96.22,,,,,,,,,,
79110,Apollo17,Soil,Unsieved,66.3,0.0663,96.8,,,,,,,,,,
79115,Apollo17,Breccia,Regolith,346.3,0.3463,98.65,,,,,,,,,,
79120,Apollo17,Soil,Unsieved,116.4,0.1164,99.66,,,,,,,,,,
79121,Apollo17,Soil,<1mm,214.4,0.2144,99.21,,,,,,,,,,
79122,Apollo17,Soil,1-2mm,13.97,0.01397,100,,,,,,,,,,
79123,Apollo17,Soil,2-4mm,13.14,0.01314,100,,,,,,,,,,
79124,Apollo17,Soil,4-10mm,14.48,0.01448,96.69,,,,,,,,,,
79125,Apollo17,Breccia,Regolith,1.91,0.00191,89.48,,,,,,,,,,
79130,Apollo17,Soil,Unsieved,3.99,0.00399,0,,,,,,,,,,
79135,Apollo17,Breccia,Regolith,2283,2.283,93.59,,,,,,,,,,
79150,Apollo17,Soil,Unsieved,5.63,0.00563,82.24,,,,,,,,,,
79155,Apollo17,Basalt,Ilmenite,318.8,0.3188,25.97,,,,,,,,,,
79170,Apollo17,Soil,Unsieved,43.42,0.04342,65.41,,,,,,,,,,
79175,Apollo17,Breccia,ImpactMelt,677.7,0.6777,97.59,,,,,,,,,,
79190,Apollo17,Soil,Unsieved,13.38,0.01338,84.83,,,,,,,,,,
79195,Apollo17,Breccia,Fragmental,368.5,0.3685,97.92,,,,,,,,,,
79210,Apollo17,Soil,Unsieved,5.55,0.00555,62.34,,,,,,,,,,
79215,Apollo17,Crustal,Cataclasite,553.8,0.5538,93.33,,,,,,,,,,
79220,Apollo17,Soil,Unsieved,93.49,0.09349,98.61,,,,,,,,,,
79221,Apollo17,Soil,<1mm,152.6,0.1526,76.13,,,,,,,,,,
79222,Apollo17,Soil,1-2mm,7.22,0.00722,96.54,,,,,,,,,,
79223,Apollo17,Soil,2-4mm,6.24,0.00624,100,,,,,,,,,,
79224,Apollo17,Soil,4-10mm,9.75,0.00975,53.95,,,,,,,,,,
79225,Apollo17,Breccia,Regolith,7.42,0.00742,83.11,,,,,,,,,,
79226,Apollo17,Breccia,Regolith,6.73,0.00673,77.52,,,,,,,,,,
79227,Apollo17,Breccia,Regolith,5.57,0.00557,100,,,,,,,,,,
79228,Apollo17,Breccia,Regolith,2.5,0.0025,100,,,,,,,,,,
79240,Apollo17,Soil,Unsieved,113.3,0.1133,99.29,,,,,,,,,,
79241,Apollo17,Soil,<1mm,174.3,0.1743,93.24,,,,,,,,,,
79242,Apollo17,Soil,1-2mm,11.32,0.01132,97.79,,,,,,,,,,
79243,Apollo17,Soil,2-4mm,10.46,0.01046,100,,,,,,,,,,
79244,Apollo17,Soil,4-10mm,10.85,0.01085,81.75,,,,,,,,,,
79245,Apollo17,Breccia,ImpactMelt,10.11,0.01011,89.97,,,,,,,,,,
79260,Apollo17,Soil,Unsieved,118.9,0.1189,99.62,,,,,,,,,,
79261,Apollo17,Soil,<1mm,187.8,0.1878,86.38,,,,,,,,,,
79262,Apollo17,Soil,1-2mm,11.74,0.01174,97.96,,,,,,,,,,
79263,Apollo17,Soil,2-4mm,11.46,0.01146,100,,,,,,,,,,
79264,Apollo17,Soil,4-10mm,15.85,0.01585,71.04,,,,,,,,,,
79265,Apollo17,Basalt,Ilmenite,2.6,0.0026,72.38,,,,,,,,,,
79510,Apollo17,Soil,Unsieved,107.6,0.1076,98.42,,,,,,,,,,
79511,Apollo17,Soil,<1mm,179.2,0.1792,95.88,,,,,,,,,,
79512,Apollo17,Soil,1-2mm,11.32,0.01132,93.36,,,,,,,,,,
79513,Apollo17,Soil,2-4mm,9.94,0.00994,89.94,,,,,,,,,,
79514,Apollo17,Soil,4-10mm,12.24,0.01224,97.47,,,,,,,,,,
79515,Apollo17,Basalt,Ilmenite,33,0.033,94.11,,,,,,,,,,
79516,Apollo17,Basalt,Ilmenite,23.92,0.02392,94.08,,,,,,,,,,
79517,Apollo17,Breccia,Regolith,10.23,0.01023,96.94,,,,,,,,,,
79518,Apollo17,Breccia,Regolith,5.2,0.0052,100,,,,,,,,,,
79519,Apollo17,Breccia,Regolith,3.65,0.00365,100,,,,,,,,,,
79525,Apollo17,Breccia,Regolith,3.03,0.00303,92.71,,,,,,,,,,
79526,Apollo17,Breccia,Regolith,2.93,0.00293,100,,,,,,,,,,
79527,Apollo17,Breccia,Regolith,2.65,0.00265,100,,,,,,,,,,
79528,Apollo17,Breccia,Regolith,2.38,0.00238,100,,,,,,,,,,
79529,Apollo17,Breccia,Regolith,1.84,0.00184,100,,,,,,,,,,
79535,Apollo17,Breccia,Regolith,1.69,0.00169,100,,,,,,,,,,
79536,Apollo17,Breccia,Regolith,1.66,0.00166,100,,,,,,,,,,
79537,Apollo17,Breccia,Regolith,1.05,0.00105,100,,,,,,,,,,
